115.000	 34.400	 15.000	  6.451
115.200	 34.400	 15.000	  6.537
115.400	 34.400	 15.000	  6.723
115.600	 34.400	 15.000	  6.713
115.800	 34.400	 15.000	  6.228
116.000	 34.400	 15.000	  6.765
116.200	 34.400	 15.000	  6.794
116.400	 34.400	 15.000	  6.718
116.600	 34.400	 15.000	  6.275
116.800	 34.400	 15.000	  6.509
117.000	 34.400	 15.000	  5.903
117.200	 34.400	 15.000	  6.087
117.400	 34.400	 15.000	  6.325
115.000	 34.600	 15.000	  5.890
115.200	 34.600	 15.000	  5.914
115.400	 34.600	 15.000	  6.792
115.600	 34.600	 15.000	  6.672
115.800	 34.600	 15.000	  6.574
116.000	 34.600	 15.000	  6.832
116.200	 34.600	 15.000	  6.857
116.400	 34.600	 15.000	  6.126
116.600	 34.600	 15.000	  6.382
116.800	 34.600	 15.000	  6.604
117.000	 34.600	 15.000	  6.236
117.200	 34.600	 15.000	  6.860
117.400	 34.600	 15.000	  6.340
115.000	 34.800	 15.000	  5.908
115.200	 34.800	 15.000	  5.936
115.400	 34.800	 15.000	  6.802
115.600	 34.800	 15.000	  6.123
115.800	 34.800	 15.000	  6.009
116.000	 34.800	 15.000	  6.112
116.200	 34.800	 15.000	  5.769
116.400	 34.800	 15.000	  6.218
116.600	 34.800	 15.000	  6.864
116.800	 34.800	 15.000	  6.224
117.000	 34.800	 15.000	  5.854
117.200	 34.800	 15.000	  6.372
117.400	 34.800	 15.000	  6.378
115.000	 35.000	 15.000	  6.147
115.200	 35.000	 15.000	  6.255
115.400	 35.000	 15.000	  6.895
115.600	 35.000	 15.000	  6.324
115.800	 35.000	 15.000	  5.510
116.000	 35.000	 15.000	  6.406
116.200	 35.000	 15.000	  6.344
116.400	 35.000	 15.000	  6.563
116.600	 35.000	 15.000	  6.611
116.800	 35.000	 15.000	  6.340
117.000	 35.000	 15.000	  6.337
117.200	 35.000	 15.000	  6.171
117.400	 35.000	 15.000	  6.094
115.000	 35.200	 15.000	  6.427
115.200	 35.200	 15.000	  7.017
115.400	 35.200	 15.000	  6.071
115.600	 35.200	 15.000	  6.657
115.800	 35.200	 15.000	  6.032
116.000	 35.200	 15.000	  6.143
116.200	 35.200	 15.000	  6.067
116.400	 35.200	 15.000	  6.420
116.600	 35.200	 15.000	  6.267
116.800	 35.200	 15.000	  6.547
117.000	 35.200	 15.000	  6.536
117.200	 35.200	 15.000	  6.484
117.400	 35.200	 15.000	  6.097
115.000	 35.400	 15.000	  6.511
115.200	 35.400	 15.000	  6.827
115.400	 35.400	 15.000	  6.322
115.600	 35.400	 15.000	  6.551
115.800	 35.400	 15.000	  6.092
116.000	 35.400	 15.000	  5.922
116.200	 35.400	 15.000	  6.086
116.400	 35.400	 15.000	  6.360
116.600	 35.400	 15.000	  6.212
116.800	 35.400	 15.000	  6.182
117.000	 35.400	 15.000	  6.606
117.200	 35.400	 15.000	  6.780
117.400	 35.400	 15.000	  6.363
115.000	 35.600	 15.000	  6.602
115.200	 35.600	 15.000	  6.394
115.400	 35.600	 15.000	  6.060
115.600	 35.600	 15.000	  6.389
115.800	 35.600	 15.000	  6.734
116.000	 35.600	 15.000	  6.071
116.200	 35.600	 15.000	  6.261
116.400	 35.600	 15.000	  6.231
116.600	 35.600	 15.000	  6.472
116.800	 35.600	 15.000	  6.170
117.000	 35.600	 15.000	  6.200
117.200	 35.600	 15.000	  6.050
117.400	 35.600	 15.000	  6.102
115.000	 35.800	 15.000	  6.372
115.200	 35.800	 15.000	  6.760
115.400	 35.800	 15.000	  6.487
115.600	 35.800	 15.000	  5.930
115.800	 35.800	 15.000	  6.553
116.000	 35.800	 15.000	  5.772
116.200	 35.800	 15.000	  5.905
116.400	 35.800	 15.000	  6.128
116.600	 35.800	 15.000	  6.147
116.800	 35.800	 15.000	  6.588
117.000	 35.800	 15.000	  6.302
117.200	 35.800	 15.000	  6.143
117.400	 35.800	 15.000	  6.617
115.000	 36.000	 15.000	  6.643
115.200	 36.000	 15.000	  6.364
115.400	 36.000	 15.000	  6.208
115.600	 36.000	 15.000	  5.582
115.800	 36.000	 15.000	  6.121
116.000	 36.000	 15.000	  6.154
116.200	 36.000	 15.000	  6.352
116.400	 36.000	 15.000	  6.399
116.600	 36.000	 15.000	  6.661
116.800	 36.000	 15.000	  5.890
117.000	 36.000	 15.000	  6.529
117.200	 36.000	 15.000	  6.264
117.400	 36.000	 15.000	  6.492
115.000	 36.200	 15.000	  6.575
115.200	 36.200	 15.000	  6.223
115.400	 36.200	 15.000	  6.376
115.600	 36.200	 15.000	  6.806
115.800	 36.200	 15.000	  6.056
116.000	 36.200	 15.000	  6.504
116.200	 36.200	 15.000	  6.257
116.400	 36.200	 15.000	  6.193
116.600	 36.200	 15.000	  6.313
116.800	 36.200	 15.000	  6.161
117.000	 36.200	 15.000	  6.300
117.200	 36.200	 15.000	  6.362
117.400	 36.200	 15.000	  5.750
115.000	 36.400	 15.000	  6.112
115.200	 36.400	 15.000	  6.409
115.400	 36.400	 15.000	  6.368
115.600	 36.400	 15.000	  5.973
115.800	 36.400	 15.000	  6.312
116.000	 36.400	 15.000	  6.114
116.200	 36.400	 15.000	  6.017
116.400	 36.400	 15.000	  6.624
116.600	 36.400	 15.000	  5.742
116.800	 36.400	 15.000	  6.216
117.000	 36.400	 15.000	  6.152
117.200	 36.400	 15.000	  6.214
117.400	 36.400	 15.000	  5.967
