115.000	 34.400	 20.000	  3.911
115.200	 34.400	 20.000	  3.954
115.400	 34.400	 20.000	  3.955
115.600	 34.400	 20.000	  3.919
115.800	 34.400	 20.000	  3.931
116.000	 34.400	 20.000	  3.795
116.200	 34.400	 20.000	  3.709
116.400	 34.400	 20.000	  3.688
116.600	 34.400	 20.000	  3.723
116.800	 34.400	 20.000	  3.888
117.000	 34.400	 20.000	  3.651
117.200	 34.400	 20.000	  3.603
117.400	 34.400	 20.000	  3.779
115.000	 34.600	 20.000	  3.681
115.200	 34.600	 20.000	  3.959
115.400	 34.600	 20.000	  3.951
115.600	 34.600	 20.000	  3.961
115.800	 34.600	 20.000	  3.979
116.000	 34.600	 20.000	  3.907
116.200	 34.600	 20.000	  3.763
116.400	 34.600	 20.000	  3.661
116.600	 34.600	 20.000	  3.686
116.800	 34.600	 20.000	  3.727
117.000	 34.600	 20.000	  3.681
117.200	 34.600	 20.000	  3.798
117.400	 34.600	 20.000	  3.827
115.000	 34.800	 20.000	  3.657
115.200	 34.800	 20.000	  3.942
115.400	 34.800	 20.000	  3.895
115.600	 34.800	 20.000	  3.854
115.800	 34.800	 20.000	  3.898
116.000	 34.800	 20.000	  3.966
116.200	 34.800	 20.000	  3.773
116.400	 34.800	 20.000	  3.719
116.600	 34.800	 20.000	  3.698
116.800	 34.800	 20.000	  3.623
117.000	 34.800	 20.000	  3.658
117.200	 34.800	 20.000	  3.703
117.400	 34.800	 20.000	  3.845
115.000	 35.000	 20.000	  3.634
115.200	 35.000	 20.000	  3.641
115.400	 35.000	 20.000	  3.816
115.600	 35.000	 20.000	  3.714
115.800	 35.000	 20.000	  3.671
116.000	 35.000	 20.000	  3.699
116.200	 35.000	 20.000	  3.699
116.400	 35.000	 20.000	  3.642
116.600	 35.000	 20.000	  3.580
116.800	 35.000	 20.000	  3.816
117.000	 35.000	 20.000	  3.782
117.200	 35.000	 20.000	  3.712
117.400	 35.000	 20.000	  3.748
115.000	 35.200	 20.000	  3.653
115.200	 35.200	 20.000	  3.830
115.400	 35.200	 20.000	  3.611
115.600	 35.200	 20.000	  3.488
115.800	 35.200	 20.000	  3.765
116.000	 35.200	 20.000	  3.710
116.200	 35.200	 20.000	  3.678
116.400	 35.200	 20.000	  3.566
116.600	 35.200	 20.000	  3.390
116.800	 35.200	 20.000	  3.884
117.000	 35.200	 20.000	  3.931
117.200	 35.200	 20.000	  4.030
117.400	 35.200	 20.000	  3.649
115.000	 35.400	 20.000	  3.830
115.200	 35.400	 20.000	  3.810
115.400	 35.400	 20.000	  3.513
115.600	 35.400	 20.000	  3.339
115.800	 35.400	 20.000	  3.711
116.000	 35.400	 20.000	  3.595
116.200	 35.400	 20.000	  3.573
116.400	 35.400	 20.000	  3.694
116.600	 35.400	 20.000	  3.528
116.800	 35.400	 20.000	  3.539
117.000	 35.400	 20.000	  3.588
117.200	 35.400	 20.000	  3.820
117.400	 35.400	 20.000	  3.828
115.000	 35.600	 20.000	  3.634
115.200	 35.600	 20.000	  3.583
115.400	 35.600	 20.000	  3.722
115.600	 35.600	 20.000	  3.433
115.800	 35.600	 20.000	  3.751
116.000	 35.600	 20.000	  3.578
116.200	 35.600	 20.000	  3.616
116.400	 35.600	 20.000	  3.606
116.600	 35.600	 20.000	  3.633
116.800	 35.600	 20.000	  3.342
117.000	 35.600	 20.000	  3.579
117.200	 35.600	 20.000	  3.681
117.400	 35.600	 20.000	  3.831
115.000	 35.800	 20.000	  3.546
115.200	 35.800	 20.000	  3.339
115.400	 35.800	 20.000	  3.339
115.600	 35.800	 20.000	  3.508
115.800	 35.800	 20.000	  3.806
116.000	 35.800	 20.000	  3.635
116.200	 35.800	 20.000	  3.455
116.400	 35.800	 20.000	  3.489
116.600	 35.800	 20.000	  3.456
116.800	 35.800	 20.000	  3.565
117.000	 35.800	 20.000	  3.672
117.200	 35.800	 20.000	  3.716
117.400	 35.800	 20.000	  3.801
115.000	 36.000	 20.000	  3.677
115.200	 36.000	 20.000	  3.490
115.400	 36.000	 20.000	  3.260
115.600	 36.000	 20.000	  3.422
115.800	 36.000	 20.000	  3.594
116.000	 36.000	 20.000	  3.635
116.200	 36.000	 20.000	  3.555
116.400	 36.000	 20.000	  3.632
116.600	 36.000	 20.000	  3.623
116.800	 36.000	 20.000	  3.536
117.000	 36.000	 20.000	  3.548
117.200	 36.000	 20.000	  3.739
117.400	 36.000	 20.000	  3.565
115.000	 36.200	 20.000	  3.784
115.200	 36.200	 20.000	  3.565
115.400	 36.200	 20.000	  3.495
115.600	 36.200	 20.000	  3.483
115.800	 36.200	 20.000	  3.661
116.000	 36.200	 20.000	  3.584
116.200	 36.200	 20.000	  3.573
116.400	 36.200	 20.000	  3.626
116.600	 36.200	 20.000	  3.608
116.800	 36.200	 20.000	  3.548
117.000	 36.200	 20.000	  3.644
117.200	 36.200	 20.000	  3.710
117.400	 36.200	 20.000	  3.654
115.000	 36.400	 20.000	  3.668
115.200	 36.400	 20.000	  3.468
115.400	 36.400	 20.000	  3.639
115.600	 36.400	 20.000	  3.388
115.800	 36.400	 20.000	  3.899
116.000	 36.400	 20.000	  3.593
116.200	 36.400	 20.000	  3.595
116.400	 36.400	 20.000	  3.665
116.600	 36.400	 20.000	  3.770
116.800	 36.400	 20.000	  3.354
117.000	 36.400	 20.000	  3.568
117.200	 36.400	 20.000	  3.916
117.400	 36.400	 20.000	  3.919
